Captain Marvel,Toxin and Disease Resistance
Captain Marvel,Omnilingualism
Captain Marvel,Magic Resistance
Captain Marvel,Super Breath
Captain Marvel II,Intelligence
Captain Marvel II,Super Strength
Captain Marvel II,Clairvoyance
Captain Marvel II,Invulnerability
Captain Marvel II,Hypnokinesis
Captain Marvel II,Omnilingualism
Captain Midnight,Stealth
Captain Midnight,Flight
Captain Midnight,Marksmanship
Captain Midnight,Intelligence
Captain Planet,Flight
Captain Planet,Super Strength
Captain Planet,Cryokinesis
Captain Planet,Telepathy
Captain Planet,Energy Blasts
Captain Planet,Stamina
Captain Planet,Super Speed
Captain Planet,Electrokinesis
Captain Planet,Enhanced Senses
Captain Planet,Telekinesis
Captain Planet,Shapeshifting
Captain Planet,Immortality
Captain Planet,Element Control
Captain Planet,Fire Control
Captain Planet,Invulnerability
Captain Planet,Empathy
Captain Planet,Elemental Transmogrification
Captain Planet,Enhanced Hearing
Captain Planet,Enhanced Sight
Captain Planet,Molecular Manipulation
Captain Planet,Enhanced Smell
Captain Planet,Water Control
Captain Planet,Plant Control
Captain Planet,Sub-Mariner
Captain Planet,Super Breath
Captain Planet,Terrakinesis
Captain Universe,Cold Resistance
Captain Universe,Flight
Captain Universe,Power Augmentation
Captain Universe,Energy Blasts
Captain Universe,Enhanced Senses
Captain Universe,Molecular Manipulation
Captain Universe,Energy Manipulation
Captain Universe,Heat Resistance
Carnage,Agility
Carnage,Accelerated Healing
Carnage,Durability
Carnage,Danger Sense
Carnage,Super Strength
Carnage,Stamina
Carnage,Super Speed
Carnage,Weapon-based Powers
Carnage,Jump
Carnage,Shapeshifting
Carnage,Camouflage
Carnage,Reflexes
Carnage,Natural Weapons
Carnage,Wallcrawling
Carnage,Web Creation
Carnage,Symbiote Costume
Cat,Agility
Cat,Super Strength
Cat,Stamina
Cat,Enhanced Senses
Cat,Jump
Catwoman,Agility
Catwoman,Stealth
Catwoman,Marksmanship
Catwoman,Animal Attributes
Catwoman,Stamina
Catwoman,Dexterity
Catwoman,Peak Human Condition
Catwoman,Empathy
Century,Teleportation
Century,Dimensional Travel
Century,Regeneration
Cerebra,Power Sense
Chamber,Telepathy
Chamber,Energy Beams
Chamber,Psionic Powers
Chamber,Mind Blast
Chameleon,Shapeshifting
Changeling,Telepathy
Changeling,Telekinesis
Changeling,Shapeshifting
Cheetah,Agility
Cheetah,Stealth
Cheetah,Stamina
Cheetah,Animal Oriented Powers
Cheetah,Reflexes
Cheetah II,Agility
Cheetah II,Super Strength
Cheetah II,Stamina
Cheetah II,Super Speed
Cheetah II,Animal Oriented Powers
Cheetah II,Reflexes
Cheetah III,Agility
Cheetah III,Durability
Cheetah III,Stealth
Cheetah III,Animal Attributes
Cheetah III,Intelligence
Cheetah III,Super Strength
Cheetah III,Stamina
Cheetah III,Super Speed
Cheetah III,Animal Oriented Powers
Cheetah III,Enhanced Senses
Cheetah III,Jump
Cheetah III,Shapeshifting
Cheetah III,Reflexes
Cheetah III,Enhanced Hearing
Cheetah III,Animal Control
Cheetah III,Enhanced Sight
Cheetah III,Enhanced Smell
Cheetah III,Vision - Night
Chromos,Agility
Chromos,Super Strength
Chromos,Energy Blasts
Chromos,Stamina
Chromos,Teleportation
Chromos,Energy Beams
Chromos,Fire Control
Chromos,Reflexes
Chromos,Probability Manipulation
Chromos,Heat Resistance
Chromos,Telepathy Resistance
Chromos,Vision - Heat
Chuck Norris,Peak Human Condition
Citizen Steel,Agility
Citizen Steel,Durability
Citizen Steel,Super Strength
Citizen Steel,Super Speed
Citizen Steel,Jump
Citizen Steel,Reflexes
Citizen Steel,Natural Armor
Claire Bennet,Accelerated Healing
Claire Bennet,Regeneration
Cloak,Dimensional Awareness
Cloak,Darkforce Manipulation
Cloak,Teleportation
Cloak,Force Fields
Cloak,Intangibility
Cogliostro,Immortality
Cogliostro,Invulnerability
Colossus,Cold Resistance
Colossus,Durability
Colossus,Super Strength
Colossus,Stamina
Colossus,Super Speed
Colossus,Invulnerability
Colossus,Self-Sustenance
Colossus,Natural Armor
Colossus,Heat Resistance
Copycat,Stealth
Copycat,Weapons Master
Copycat,Shapeshifting
Copycat,Camouflage
Copycat,Power Absorption
Cottonmouth,Super Strength
Crimson Crusader,Flight
Crimson Crusader,Longevity
Crimson Crusader,Force Fields
Crimson Crusader,Gravity Control
Crimson Dynamo,Durability
Crimson Dynamo,Flight
Crimson Dynamo,Super Strength
Crimson Dynamo,Energy Blasts
Crystal,Super Strength
Crystal,Stamina
Crystal,Super Speed
Crystal,Element Control
Crystal,Fire Control
Crystal,Reflexes
Crystal,Water Control
Crystal,Wind Control
Curse,Intelligence
Curse,Energy Blasts
Curse,Magic
Cy-Gor,Animal Attributes
Cy-Gor,Super Strength
Cy-Gor,Stamina
Cy-Gor,Dexterity
Cy-Gor,Super Speed
Cy-Gor,Enhanced Senses
Cy-Gor,Technopath/Cyberpath
Cyborg,Durability
Cyborg,Flight
Cyborg,Super Strength
Cyborg,Stamina
Cyborg,Super Speed
Cyborg,Weapon-based Powers
Cyborg,Enhanced Senses
Cyborg,Technopath/Cyberpath
Cyborg,Enhanced Hearing
Cyborg,Natural Armor
Cyborg,Power Suit
Cyborg,Vision - Thermal
Cyborg Superman,Durability
Cyborg Superman,Energy Absorption
Cyborg Superman,Flight
Cyborg Superman,Super Strength
Cyborg Superman,Stamina
Cyborg Superman,Super Speed
Cyborg Superman,Immortality
Cyborg Superman,Invulnerability
Cyborg Superman,Energy Constructs
Cyborg Superman,Technopath/Cyberpath
Cyborg Superman,Enhanced Hearing
Cyborg Superman,Molecular Manipulation
Cyborg Superman,Energy Manipulation
Cyborg Superman,Vision - Telescopic
Cyborg Superman,Vision - Microscopic
Cyborg Superman,Vision - Night
Cyborg Superman,Vision - Heat
Cyborg Superman,Qwardian Power Ring
Cyborg Superman,Vision - X-Ray
Cyclops,Agility
Cyclops,Energy Absorption
Cyclops,Marksmanship
Cyclops,Intelligence
Cyclops,Energy Blasts
Cyclops,Energy Beams
Cyclops,Energy Resistance
DL Hawkins,Phasing
Dagger,Energy Blasts
Dagger,Light Control
Dagger,Natural Weapons
Daphne Powell,Telepathy
Daredevil,Agility
Daredevil,Stealth
Daredevil,Marksmanship
Daredevil,Weapons Master
Daredevil,Intelligence
Daredevil,Telepathy
Daredevil,Stamina
Daredevil,Enhanced Senses
Daredevil,Reflexes
Daredevil,Enhanced Hearing
Daredevil,Echolocation
Daredevil,Enhanced Smell
Daredevil,Enhanced Touch
Daredevil,Radar Sense
Darkhawk,Durability
Darkhawk,Flight
Darkhawk,Energy Blasts
Darkhawk,Weapon-based Powers
Darkhawk,Force Fields
Darkhawk,Power Suit
Darkhawk,Vision - Telescopic
Darkhawk,Vision - Infrared
Darkman,Durability
Darkman,Intelligence
Darkman,Super Strength
Darkseid,Agility
Darkseid,Accelerated Healing
Darkseid,Dimensional Awareness
Darkseid,Flight
Darkseid,Marksmanship
Darkseid,Intelligence
Darkseid,Super Strength
Darkseid,Telepathy
Darkseid,Energy Blasts
Darkseid,Size Changing
Darkseid,Stamina
Darkseid,Super Speed
Darkseid,Teleportation
Darkseid,Telekinesis
Darkseid,Energy Beams
Darkseid,Dimensional Travel
Darkseid,Immortality
Darkseid,Astral Projection
Darkseid,Reflexes
Darkseid,Invulnerability
Darkseid,Force Fields
Darkseid,Psionic Powers
Darkseid,Mind Control
Darkseid,Molecular Manipulation
Darkseid,Levitation
Darkseid,Energy Manipulation
Darkseid,Toxin and Disease Resistance
Darkseid,Resurrection
Darkstar,Flight
Darkstar,Energy Blasts
Darkstar,Teleportation
Darkstar,Energy Constructs
Darkstar,Energy Manipulation
Darth Maul,Agility
Darth Maul,Durability
Darth Maul,Stealth
Darth Maul,Danger Sense
Darth Maul,Marksmanship
Darth Maul,Weapons Master
Darth Maul,Super Strength
Darth Maul,Telepathy
Darth Maul,Stamina
Darth Maul,Electrokinesis
Darth Maul,Darkforce Manipulation
Darth Maul,Telekinesis
Darth Maul,Illusions
Darth Maul,The Force
Darth Vader,Agility
Darth Vader,Accelerated Healing
Darth Vader,Durability
Darth Vader,Stealth
Darth Vader,Danger Sense
Darth Vader,Marksmanship
Darth Vader,Weapons Master
Darth Vader,Intelligence
Darth Vader,Telepathy
Darth Vader,Energy Blasts
Darth Vader,Super Speed
Darth Vader,Electrokinesis
Darth Vader,Enhanced Senses
Darth Vader,Telekinesis
Darth Vader,Jump
Darth Vader,Astral Projection
Darth Vader,Reflexes
Darth Vader,Force Fields
Darth Vader,Psionic Powers
Darth Vader,Precognition
Darth Vader,Enhanced Hearing
Darth Vader,Hypnokinesis
Darth Vader,Light Control
Darth Vader,Illusions
Darth Vader,Cloaking
Darth Vader,The Force
Dash,Agility
Dash,Stamina
Dash,Super Speed
Dash,Reflexes
Data,Agility
Data,Cold Resistance
Data,Durability
Data,Longevity
Data,Intelligence
Data,Super Strength
Data,Super Speed
Data,Enhanced Senses
Data,Enhanced Memory
Data,Reflexes
Data,Technopath/Cyberpath
Data,Enhanced Hearing
Data,Enhanced Sight
Data,Heat Resistance
Data,Enhanced Smell
Data,Omnilingualism
Dazzler,Agility
Dazzler,Energy Absorption
Dazzler,Marksmanship
Dazzler,Energy Blasts
Dazzler,Stamina
Dazzler,Audio Control
Dazzler,Energy Beams
Dazzler,Energy Constructs
Dazzler,Force Fields
Dazzler,Heat Generation
Dazzler,Light Control
Dazzler,Levitation
Dazzler,Energy Manipulation
Dazzler,Illusions
Dazzler,Resurrection
Deadman,Agility
Deadman,Lantern Power Ring
Deadman,Flight
Deadman,Stamina
Deadman,Possession
Deadman,Teleportation
Deadman,Magic
Deadman,Immortality
Deadman,Phasing
Deadman,Intangibility
Deadman,Levitation
Deadman,Invisibility
Deadpool,Agility
Deadpool,Accelerated Healing
Deadpool,Dimensional Awareness
Deadpool,Stealth
Deadpool,Marksmanship
Deadpool,Weapons Master
Deadpool,Longevity
Deadpool,Stamina
Deadpool,Weapon-based Powers
Deadpool,Teleportation
Deadpool,Immortality
Deadpool,Reflexes
Deadpool,Regeneration
Deadpool,Toxin and Disease Resistance
Deadpool,Telepathy Resistance
Deadpool,Mind Control Resistance
Deadshot,Stealth
Deadshot,Marksmanship
Deadshot,Weapons Master
Deadshot,Stamina
Deathlok,Agility
Deathlok,Durability
Deathlok,Intelligence
Deathlok,Super Strength
Deathlok,Stamina
Deathlok,Super Speed
Deathlok,Enhanced Memory
Deathlok,Reflexes
Deathlok,Vision - Telescopic
Deathlok,Vision - Microscopic
Deathlok,Vision - Infrared
Deathstroke,Agility
Deathstroke,Accelerated Healing
Deathstroke,Durability
Deathstroke,Weapons Master
Deathstroke,Longevity
Deathstroke,Super Strength
Deathstroke,Super Speed
Deathstroke,Weapon-based Powers
Deathstroke,Enhanced Senses
Deathstroke,Reflexes
Deathstroke,Toxin and Disease Resistance
Demogoblin,Agility
Demogoblin,Super Strength
Demogoblin,Telepathy
Demogoblin,Stamina
Demogoblin,Super Speed
Demogoblin,Magic
Demogoblin,Reflexes
Demogoblin,Natural Weapons
Destroyer,Super Strength
Destroyer,Energy Blasts
Destroyer,Size Changing
Destroyer,Molecular Manipulation
Destroyer,Levitation
Diamondback,Marksmanship
Diamondback,Weapons Master
Doc Samson,Durability
Doc Samson,Super Strength
Doc Samson,Stamina
Doctor Doom,Durability
Doctor Doom,Flight
Doctor Doom,Super Strength
Doctor Doom,Energy Blasts
Doctor Doom,Stamina
Doctor Doom,Astral Travel
Doctor Doom,Super Speed
Doctor Doom,Weapon-based Powers
Doctor Doom,Electrokinesis
Doctor Doom,Teleportation
Doctor Doom,Magic
Doctor Doom,Dimensional Travel
Doctor Doom,Summoning
Doctor Doom,Force Fields
Doctor Doom,Time Travel
Doctor Doom II,Flight
Doctor Doom II,Super Strength
Doctor Doom II,Energy Blasts
Doctor Doom II,Force Fields
Doctor Doom II,Psionic Powers
Doctor Fate,Accelerated Healing
Doctor Fate,Dimensional Awareness
Doctor Fate,Flight
Doctor Fate,Longevity
Doctor Fate,Super Strength
Doctor Fate,Telepathy
Doctor Fate,Energy Blasts
Doctor Fate,Super Speed
Doctor Fate,Teleportation
Doctor Fate,Telekinesis
Doctor Fate,Dimensional Travel
Doctor Fate,Phasing
Doctor Fate,Astral Projection
Doctor Fate,Energy Constructs
Doctor Fate,Mind Control
Doctor Fate,Molecular Manipulation
Doctor Fate,Illusions
Doctor Fate,Energy Resistance
Doctor Fate,Magnetism
Doctor Fate,Time Manipulation
Doctor Fate,Invisibility
Doctor Fate,Resurrection
Doctor Octopus,Agility
Doctor Octopus,Marksmanship
Doctor Octopus,Intelligence
Doctor Octopus,Super Strength
Doctor Octopus,Stamina
Doctor Octopus,Super Speed
Doctor Octopus,Weapon-based Powers
Doctor Octopus,Technopath/Cyberpath
Doctor Octopus,Power Suit
Doctor Octopus,Wallcrawling
Doctor Strange,Dimensional Awareness
Doctor Strange,Flight
Doctor Strange,Longevity
Doctor Strange,Telepathy
Doctor Strange,Energy Blasts
Doctor Strange,Teleportation
Doctor Strange,Telekinesis
Doctor Strange,Magic
Doctor Strange,Dimensional Travel
Doctor Strange,Phasing
Doctor Strange,Astral Projection
Doctor Strange,Summoning
Doctor Strange,Force Fields
Doctor Strange,Hypnokinesis
Doctor Strange,Intangibility
Doctor Strange,Banish
Doctor Strange,Time Travel
Doctor Strange,Illusions
Doctor Strange,Time Manipulation
Doctor Strange,Invisibility
Domino,Agility
Domino,Marksmanship
Domino,Reflexes
Domino,Probability Manipulation
Donatello,Agility
Donatello,Accelerated Healing
Donatello,Stealth
Donatello,Marksmanship
Donatello,Weapons Master
Donatello,Stamina
Donatello,Jump
Donatello,Natural Armor
Donatello,Sub-Mariner
Donna Troy,Flight
Donna Troy,Super Strength
Donna Troy,Super Speed
Doomsday,Agility
Doomsday,Accelerated Healing
Doomsday,Cold Resistance
Doomsday,Durability
Doomsday,Energy Absorption
Doomsday,Super Strength
Doomsday,Stamina
Doomsday,Super Speed
Doomsday,Jump
Doomsday,Reflexes
Doomsday,Invulnerability
Doomsday,Self-Sustenance
Doomsday,Power Absorption
Doomsday,Natural Armor
Doomsday,Adaptation
Doomsday,Regeneration
Doomsday,Heat Resistance
Doomsday,Natural Weapons
Doomsday,Energy Resistance
Doomsday,Resurrection
Doppelganger,Agility
Doppelganger,Accelerated Healing
Doppelganger,Super Strength
Doppelganger,Stamina
Doppelganger,Super Speed
Doppelganger,Shapeshifting
Doppelganger,Reflexes
Doppelganger,Natural Weapons
Doppelganger,Wallcrawling
Dormammu,Power Augmentation
Dormammu,Super Strength
Dormammu,Telepathy
Dormammu,Size Changing
Dormammu,Stamina
Dormammu,Super Speed
Dormammu,Darkforce Manipulation
Dormammu,Teleportation
Dormammu,Magic
Dormammu,Dimensional Travel
Dormammu,Shapeshifting
Dormammu,Immortality
Dormammu,Molecular Manipulation
Dr Manhattan,Accelerated Healing
Dr Manhattan,Durability
Dr Manhattan,Energy Absorption
Dr Manhattan,Flight
Dr Manhattan,Longevity
Dr Manhattan,Intelligence
Dr Manhattan,Super Strength
Dr Manhattan,Energy Blasts
Dr Manhattan,Duplication
Dr Manhattan,Size Changing
Dr Manhattan,Density Control
Dr Manhattan,Super Speed
Dr Manhattan,Teleportation
Dr Manhattan,Telekinesis
Dr Manhattan,Immortality
Dr Manhattan,Phasing
Dr Manhattan,Invulnerability
Dr Manhattan,Energy Constructs
Dr Manhattan,Force Fields
Dr Manhattan,Self-Sustenance
Dr Manhattan,Precognition
Dr Manhattan,Intangibility
Dr Manhattan,Molecular Manipulation
Dr Manhattan,Energy Manipulation
Dr Manhattan,Time Travel
Dr Manhattan,Omnilingualism
Dr Manhattan,Time Manipulation
Dr Manhattan,Matter Absorption
Dr Manhattan,Molecular Dissipation
Drax the Destroyer,Agility
Drax the Destroyer,Accelerated Healing
Drax the Destroyer,Cold Resistance
Drax the Destroyer,Durability
Drax the Destroyer,Weapons Master
Drax the Destroyer,Super Strength
Drax the Destroyer,Stamina
Drax the Destroyer,Enhanced Senses
Drax the Destroyer,Self-Sustenance
Drax the Destroyer,Heat Resistance
Drax the Destroyer,Enhanced Smell
Ego,Energy Absorption
Ego,Super Strength
Ego,Super Speed
Elastigirl,Agility
Elastigirl,Durability
Elastigirl,Super Strength
Elastigirl,Size Changing
Elastigirl,Shapeshifting
Elastigirl,Invulnerability
Elastigirl,Elasticity
Electro,Super Speed
Electro,Electrokinesis
Electro,Electrical Transport
Elektra,Agility
Elektra,Stealth
Elektra,Danger Sense
Elektra,Marksmanship
Elektra,Weapons Master
Elektra,Intelligence
Elektra,Telepathy
Elektra,Peak Human Condition
Elektra,Hypnokinesis
Elektra,Telepathy Resistance
Elle Bishop,Electrokinesis
Elongated Man,Agility
Elongated Man,Durability
Elongated Man,Size Changing
Elongated Man,Shapeshifting
Elongated Man,Elasticity
Emma Frost,Durability
Emma Frost,Super Strength
Emma Frost,Telepathy
Emma Frost,Density Control
Emma Frost,Stamina
Emma Frost,Possession
Emma Frost,Camouflage
Emma Frost,Astral Projection
Emma Frost,Psionic Powers
Emma Frost,Mind Control
Emma Frost,Natural Armor
Emma Frost,Illusions
Emma Frost,Telepathy Resistance
Emma Frost,Mind Control Resistance
Enchantress,Accelerated Healing
Enchantress,Durability
Enchantress,Flight
Enchantress,Super Strength
Enchantress,Teleportation
Enchantress,Enhanced Senses
Enchantress,Magic
Enchantress,Element Control
Enchantress,Phasing
Enchantress,Fire Control
Enchantress,Reflexes
Enchantress,Energy Constructs
Enchantress,Intangibility
Enchantress,Illusions
Energy,Flight
Energy,Electrokinesis
Energy,Energy Manipulation
Ethan Hunt,Agility
Ethan Hunt,Durability
Ethan Hunt,Stealth
Ethan Hunt,Marksmanship
Ethan Hunt,Weapons Master
Ethan Hunt,Intelligence
Ethan Hunt,Stamina
Ethan Hunt,Reflexes
Etrigan,Accelerated Healing
Etrigan,Durability
Etrigan,Super Strength
Etrigan,Energy Blasts
Etrigan,Enhanced Senses
Etrigan,Magic
Etrigan,Jump
Etrigan,Immortality
Etrigan,Precognition
Etrigan,Natural Weapons
Evil Deadpool,Agility
Evil Deadpool,Accelerated Healing
Evil Deadpool,Dimensional Awareness
Evil Deadpool,Stealth
Evil Deadpool,Marksmanship
Evil Deadpool,Weapons Master
Evil Deadpool,Longevity
Evil Deadpool,Stamina
Evil Deadpool,Weapon-based Powers
Evil Deadpool,Teleportation
Evil Deadpool,Immortality
Evil Deadpool,Reflexes
Evil Deadpool,Regeneration
Evil Deadpool,Toxin and Disease Resistance
Evil Deadpool,Telepathy Resistance
Evil Deadpool,Mind Control Resistance
Evilhawk,Accelerated Healing
Evilhawk,Durability
Evilhawk,Flight
Evilhawk,Super Strength
Evilhawk,Energy Blasts
Evilhawk,Weapon-based Powers
Evilhawk,Force Fields
Evilhawk,Power Suit
Evilhawk,Vision - Telescopic
Evilhawk,Vision - Infrared
Exodus,Accelerated Healing
Exodus,Flight
Exodus,Telepathy
Exodus,Energy Blasts
Exodus,Teleportation
Exodus,Telekinesis
Exodus,Astral Projection
Exodus,Psionic Powers
Exodus,Mind Blast
Exodus,Regeneration
Exodus,Illusions
Exodus,Resurrection
Fabian Cortez,Power Augmentation
Falcon,Flight
Falcon,Telepathy
Falcon,Animal Oriented Powers
Falcon,Gliding
Fallen One II,Accelerated Healing
Fallen One II,Durability
Fallen One II,Energy Absorption
Fallen One II,Flight
Fallen One II,Super Strength
Fallen One II,Telepathy
Fallen One II,Energy Blasts
Fallen One II,Size Changing
Fallen One II,Super Speed
Fallen One II,Darkforce Manipulation
Fallen One II,Enhanced Senses
Fallen One II,Phasing
Fallen One II,Invulnerability
Fallen One II,Self-Sustenance
Fallen One II,Gravity Control
Fallen One II,Energy Manipulation
Fallen One II,Time Travel
Fallen One II,Illusions
Faora,Accelerated Healing
Faora,Durability
Faora,Energy Absorption
Faora,Flight
Faora,Longevity
Faora,Intelligence
Faora,Super Strength
Faora,Stamina
Faora,Super Speed
Faora,Enhanced Senses
Faora,Jump
Faora,Invulnerability
Faora,Enhanced Hearing
Faora,Hypnokinesis
Faora,Vision - Telescopic
Faora,Vision - Microscopic
Faora,Super Breath
Faora,Vision - Heat
Faora,Vision - X-Ray
Feral,Agility
Feral,Accelerated Healing
Feral,Super Strength
Feral,Super Speed
Feral,Animal Oriented Powers
Feral,Enhanced Senses
Feral,Jump
Feral,Reflexes
Feral,Natural Weapons
Fighting Spirit,Flight
Fighting Spirit,Super Strength
Fighting Spirit,Invulnerability
Fin Fang Foom,Accelerated Healing
Fin Fang Foom,Durability
Fin Fang Foom,Flight
Fin Fang Foom,Longevity
Fin Fang Foom,Super Strength
Fin Fang Foom,Telepathy
Fin Fang Foom,Stamina
Fin Fang Foom,Possession
Fin Fang Foom,Shapeshifting
Fin Fang Foom,Substance Secretion
Firebird,Flight
Firebird,Energy Blasts
Firebird,Immortality
Firebird,Fire Control
Firebird,Fire Resistance
Firebird,Energy Manipulation
Firebird,Heat Resistance
Firelord,Durability
Firelord,Flight
Firelord,Energy Blasts
Firelord,Fire Control
Firelord,Energy Manipulation
Firelord,Heat Resistance
Firestar,Flight
Firestar,Energy Blasts
Firestar,Enhanced Senses
Firestar,Heat Generation
Firestar,Energy Manipulation
Firestar,Energy Resistance
Firestorm,Durability
Firestorm,Energy Absorption
Firestorm,Flight
Firestorm,Super Strength
Firestorm,Energy Blasts
Firestorm,Density Control
Firestorm,Shapeshifting
Firestorm,Phasing
Firestorm,Fire Control
Firestorm,Enhanced Memory
Firestorm,Energy Constructs
Firestorm,Self-Sustenance
Firestorm,Psionic Powers
Firestorm,Molecular Manipulation
Firestorm,Heat Generation
Firestorm,Regeneration
Firestorm,Energy Manipulation
Firestorm,Heat Resistance
Firestorm,Vision - Telescopic
Firestorm,Vision - Microscopic
Firestorm,Vision - X-Ray
Firestorm,Vision - Thermal
Flash,Accelerated Healing
Flash,Energy Absorption
Flash,Flight
Flash,Longevity
Flash,Stamina
Flash,Super Speed
Flash,Enhanced Senses
Flash,Phasing
Flash,Reflexes
Flash,Energy Constructs
Flash,Self-Sustenance
Flash Gordon,Marksmanship
Flash II,Agility
Flash II,Accelerated Healing
Flash II,Energy Absorption
Flash II,Flight
Flash II,Longevity
Flash II,Energy Blasts
Flash II,Stamina
Flash II,Super Speed
Flash II,Enhanced Senses
Flash II,Phasing
Flash II,Reflexes
Flash II,Energy Constructs
Flash II,Self-Sustenance
Flash II,Time Travel
Flash II,Speed Force
Flash III,Accelerated Healing
Flash III,Flight
Flash III,Longevity
Flash III,Super Strength
Flash III,Stamina
Flash III,Super Speed
Flash III,Enhanced Senses
Flash III,Dimensional Travel
Flash III,Phasing
Flash III,Reflexes
Flash III,Energy Constructs
Flash III,Self-Sustenance
Flash III,Power Absorption
Flash III,Time Travel
Flash IV,Accelerated Healing
Flash IV,Super Speed
Flash IV,Dimensional Travel
Flash IV,Enhanced Memory
Flash IV,Reflexes
Flash IV,Energy Constructs
Flash IV,Time Travel
Forge,Intelligence
Forge,Magic
Franklin Richards,Agility
Franklin Richards,Dimensional Awareness
Franklin Richards,Durability
Franklin Richards,Flight
Franklin Richards,Longevity
Franklin Richards,Intelligence
Franklin Richards,Super Strength
Franklin Richards,Telepathy
Franklin Richards,Energy Blasts
Franklin Richards,Duplication
Franklin Richards,Stamina
Franklin Richards,Super Speed
Franklin Richards,Teleportation
Franklin Richards,Telekinesis
Franklin Richards,Immortality
Franklin Richards,Astral Projection
Franklin Richards,Invulnerability
Franklin Richards,Force Fields
Franklin Richards,Animation
Franklin Richards,Precognition
Franklin Richards,Molecular Manipulation
Franklin Richards,Energy Manipulation
Franklin Richards,Time Travel
Franklin Richards,Illusions
Franklin Richards,Omnipotent
Franklin Richards,Telepathy Resistance
Franklin Richards,Time Manipulation
Franklin Richards,Grim Reaping
Franklin Richards,Reality Warping
Frenzy,Cold Resistance
Frenzy,Super Strength
Frenzy,Stamina
Frenzy,Invulnerability
Frenzy,Heat Resistance
Frigga,Super Strength
Frigga,Magic
Galactus,Accelerated Healing
Galactus,Dimensional Awareness
Galactus,Durability
Galactus,Energy Absorption
Galactus,Flight
Galactus,Marksmanship
Galactus,Longevity
Galactus,Intelligence
Galactus,Super Strength
Galactus,Telepathy
Galactus,Energy Blasts
Galactus,Size Changing
Galactus,Stamina
Galactus,Super Speed
Galactus,Teleportation
Galactus,Telekinesis
Galactus,Energy Beams
Galactus,Dimensional Travel
Galactus,Immortality
Galactus,Invulnerability
Galactus,Force Fields
Galactus,Psionic Powers
Galactus,Molecular Manipulation
Galactus,Regeneration
Galactus,Levitation
Galactus,Energy Manipulation
Galactus,Power Cosmic
Galactus,Toxin and Disease Resistance
Galactus,Portal Creation
Galactus,Grim Reaping
Galactus,Resurrection
Galactus,Vitakinesis
Gambit,Agility
Gambit,Telekinesis
Gambit,Psionic Powers
Gambit,Energy Manipulation
Gambit,Telepathy Resistance
Gamora,Agility
Gamora,Accelerated Healing
Gamora,Durability
Gamora,Stealth
Gamora,Marksmanship
Gamora,Weapons Master
Gamora,Intelligence
Gamora,Super Strength
Gamora,Stamina
Gamora,Super Speed
Gamora,Enhanced Senses
Gamora,Reflexes
Gamora,Telepathy Resistance
Garbage Man,Accelerated Healing
Gary Bell,Intelligence
Gary Bell,Enhanced Senses
General Zod,Accelerated Healing
General Zod,Durability
General Zod,Energy Absorption
General Zod,Flight
General Zod,Longevity
General Zod,Intelligence
General Zod,Super Strength
General Zod,Stamina
General Zod,Super Speed
General Zod,Enhanced Senses
General Zod,Jump
General Zod,Invulnerability
General Zod,Enhanced Hearing
General Zod,Hypnokinesis
General Zod,Vision - Telescopic
General Zod,Vision - Microscopic
General Zod,Super Breath
General Zod,Vision - Heat
General Zod,Vision - X-Ray
Genesis,Projection
Genesis,Psionic Powers
Ghost Rider,Agility
Ghost Rider,Accelerated Healing
Ghost Rider,Durability
Ghost Rider,Marksmanship
Ghost Rider,Longevity
Ghost Rider,Super Strength
Ghost Rider,Energy Blasts
Ghost Rider,Stamina
Ghost Rider,Super Speed
Ghost Rider,Weapon-based Powers
Ghost Rider,Magic
Ghost Rider,Shapeshifting
Ghost Rider,Fire Control
Ghost Rider,Invulnerability
Ghost Rider,Psionic Powers
Ghost Rider,Fire Resistance
Ghost Rider,Heat Generation
Ghost Rider,Heat Resistance
Ghost Rider,Magic Resistance
Ghost Rider II,Durability
Ghost Rider II,Super Strength
Ghost Rider II,Fire Control
Ghost Rider II,Fire Resistance
Ghost Rider II,Heat Resistance
Giganta,Durability
Giganta,Intelligence
Giganta,Super Strength
Giganta,Size Changing
Gladiator,Agility
Gladiator,Accelerated Healing
Gladiator,Flight
Gladiator,Longevity
Gladiator,Super Strength
Gladiator,Stamina
Gladiator,Super Speed
Gladiator,Reflexes
Gladiator,Invulnerability
Gladiator,Enhanced Hearing
Gladiator,Enhanced Smell
Gladiator,Telepathy Resistance
Gladiator,Vision - Microscopic
Gladiator,Super Breath
Gladiator,Vision - Heat
Goblin Queen,Telepathy
Goblin Queen,Telekinesis
Goblin Queen,Summoning
Godzilla,Agility
Godzilla,Durability
Godzilla,Energy Absorption
Godzilla,Danger Sense
Godzilla,Longevity
Godzilla,Super Strength
Godzilla,Energy Blasts
Godzilla,Stamina
Godzilla,Energy Beams
Godzilla,Immortality
Godzilla,Invulnerability
Godzilla,Enhanced Hearing
Godzilla,Natural Armor
Godzilla,Enhanced Sight
Godzilla,Heat Resistance
Godzilla,Natural Weapons
Godzilla,Enhanced Smell
Godzilla,Sub-Mariner
Gog,Agility
Gog,Super Strength
Gog,Natural Weapons
Goku,Agility
Goku,Accelerated Healing
Goku,Flight
Goku,Danger Sense
Goku,Marksmanship
Goku,Weapons Master
Goku,Longevity
Goku,Super Strength
Goku,Telepathy
Goku,Energy Blasts
Goku,Duplication
Goku,Stamina
